counterparty_id,connected_customers,transaction_count,total_amount,high_risk_geo_transactions,network_review_flag
CP05308,2,2,14877.53,1,0
CP05309,4,4,59588.36,0,0
CP05310,6,6,63461.090000000004,3,1
CP05311,1,1,4650.33,1,0
CP05312,3,3,19562.63,1,0
CP05313,9,9,117132.16,4,1
CP05314,2,2,11383.98,1,0
CP05315,4,4,36527.14,2,0
CP05316,4,4,14875.42,3,0
CP05317,4,4,42802.44,1,0
CP05318,8,8,102752.47,5,1
CP05319,4,4,64630.44,2,0
CP05320,3,3,9365.78,1,0
CP05321,8,8,155423.8,3,1
CP05322,5,5,23946.85,2,1
CP05323,3,3,80756.86,1,0
CP05324,4,4,25109.29,3,0
CP05325,2,2,5740.26,2,0
CP05326,6,6,39825.13,1,0
CP05327,3,3,16075.09,0,0
CP05328,4,4,46939.03999999999,1,0
CP05329,8,8,90657.94,3,1
CP05330,9,9,87659.45000000001,6,1
CP05331,9,9,95619.37,5,1
CP05332,2,2,20173.43,0,0
CP05333,2,2,30029.78,0,0
CP05334,3,3,39506.93,3,0
CP05335,11,11,213681.84999999998,4,1
CP05336,1,1,12380.64,1,0
CP05337,7,7,108487.84999999999,3,1
CP05338,5,5,151735.75,2,1
CP05339,7,7,54680.8,3,1
CP05340,2,2,7196.32,2,0
CP05341,1,1,1738.86,0,0
CP05342,6,6,25694.84,1,0
CP05343,7,7,67712.77,1,0
CP05344,5,5,142689.89,2,1
CP05345,1,1,33447.88,0,0
CP05346,6,6,84684.09,4,1
CP05347,2,2,7734.969999999999,0,0
CP05348,1,1,1540.99,0,0
CP05349,10,10,87497.75,3,1
CP05350,5,5,37348.740000000005,3,1
CP05351,2,2,95042.31,0,0
CP05352,6,6,114267.09999999999,4,1
CP05353,4,4,36320.58,2,0
CP05354,7,7,147253.96000000002,3,1
CP05355,1,1,14184.92,1,0
CP05356,4,4,34893.21000000001,1,0
CP05357,1,1,6449.86,0,0
CP05358,6,6,66964.28,1,0
CP05359,5,5,28779.2,2,1
CP05360,4,4,29034.21,3,0
CP05361,7,7,47185.9,3,1
CP05362,8,8,101629.84,2,1
CP05363,7,7,64095.39,3,1
CP05364,4,4,43664.020000000004,0,0
CP05365,3,3,56805.17,1,0
CP05366,2,2,12188.009999999998,1,0
CP05367,4,4,62792.59,2,0
CP05368,6,6,50923.02,3,1
CP05369,9,9,93770.92,2,1
CP05370,4,4,26586.88,1,0
CP05371,8,8,91529.32,1,0
CP05372,5,5,73351.59,0,0
CP05373,7,7,326010.16000000003,5,1
CP05374,4,4,50324.63,3,0
CP05375,4,4,41321.86,3,0
CP05376,3,3,27155.1,1,0
CP05377,5,5,33841.899999999994,2,1
CP05378,4,4,39631.55,2,0
CP05379,8,8,132808.08000000002,4,1
CP05380,5,5,142225.97999999998,3,1
CP05381,7,7,32580.6,0,0
CP05382,3,3,19250.97,0,0
CP05383,2,2,88658.78,0,0
CP05384,1,1,4040.03,1,0
CP05385,6,6,82444.85,3,1
CP05386,7,8,304015.24,2,1
CP05387,4,4,51716.13,2,0
CP05388,3,3,26339.76,1,0
CP05389,4,4,129267.70999999999,1,0
CP05390,2,2,45250.9,0,0
CP05391,3,3,23383.89,1,0
CP05392,7,7,82156.61,5,1
CP05393,8,8,216937.13,5,1
CP05394,3,3,40321.64,3,0
CP05395,5,5,25285.53,2,1
CP05396,7,7,36445.04,2,1
CP05397,5,5,40136.22,1,0
CP05398,4,4,21759.46,2,0
CP05399,6,6,109749.13,2,1
CP05400,2,2,19863.95,1,0
CP05401,4,4,22498.16,2,0
CP05402,6,6,49639.37,4,1
CP05403,5,5,51168.09,3,1
CP05404,3,3,222198.16,0,0
CP05405,3,3,25091.54,2,0
CP05406,8,8,163789.56,3,1
CP05407,7,7,62450.78,4,1
CP05408,5,5,66740.24,3,1
CP05409,7,7,45386.03,3,1
CP05410,9,9,93177.48999999999,2,1
CP05411,6,6,92767.81,3,1
CP05412,6,6,36692.55,5,1
CP05413,5,5,139386.72,3,1
CP05414,3,3,57282.39,1,0
CP05415,8,8,114861.22,3,1
CP05416,2,2,21456.629999999997,1,0
CP05417,4,4,38394.46,3,0
CP05418,6,6,25296.84,3,1
CP05419,3,3,60770.740000000005,0,0
CP05420,3,3,31178.390000000003,2,0
CP05421,4,4,31673.65,2,0
CP05422,3,3,20816.67,1,0
CP05423,3,3,28552.97,0,0
CP05424,4,4,81401.59,3,0
CP05425,3,3,11863.82,0,0
CP05426,7,7,126098.94,3,1
CP05427,7,7,62941.44,2,1
CP05428,8,8,57426.229999999996,3,1
CP05429,2,2,14493.650000000001,1,0
CP05430,4,4,10155.18,2,0
CP05431,7,7,63822.549999999996,1,0
CP05432,5,5,36382.729999999996,4,1
CP05433,5,5,27150.230000000003,1,0
CP05434,2,2,9332.91,1,0
CP05435,2,2,9424.66,2,0
CP05436,5,5,59477.59,2,1
CP05437,3,3,55075.54,0,0
CP05438,6,6,60762.15,0,0
CP05439,4,4,25689.36,2,0
CP05440,2,2,8509.94,1,0
CP05441,9,9,105740.97,2,1
CP05442,6,6,38584.19,1,0
CP05443,4,4,23208.769999999997,0,0
CP05444,3,3,6914.79,2,0
CP05445,4,4,141507.11000000002,1,0
CP05446,3,3,26500.11,2,0
CP05447,4,4,38138.85,1,0
CP05448,6,6,69962.89,0,0
CP05449,4,4,74603.84,2,0
CP05450,3,3,17762.5,1,0
CP05451,5,5,36398.53,0,0
CP05452,3,3,39158.479999999996,2,0
CP05453,2,2,2291.34,1,0
CP05454,7,7,72317.95,4,1
CP05455,7,7,109314.85,2,1
CP05456,8,8,97216.28,3,1
CP05457,6,6,58933.45,3,1
CP05458,4,4,37718.86,1,0
CP05459,8,8,85957.93000000001,2,1
CP05460,3,3,13593.65,2,0
CP05461,3,3,18503.43,1,0
CP05462,4,4,103332.68,1,0
CP05463,4,4,200569.68,2,0
CP05464,5,5,30531.05,1,0
CP05465,7,7,56631.33,3,1
CP05466,4,4,42074.15,0,0
CP05467,2,2,3547.86,2,0
CP05468,5,5,49590.69,1,0
CP05469,7,7,85643.17,4,1
CP05470,3,3,11380.67,0,0
CP05471,5,5,20620.03,4,1
CP05472,6,6,36411.79,3,1
CP05473,4,4,28203.63,2,0
CP05474,2,2,7383.9,1,0
CP05475,4,4,43053.66,0,0
CP05476,7,7,50498.33,1,0
CP05477,3,3,7252.27,0,0
CP05478,9,9,150152.71000000002,4,1
CP05479,6,6,40099.78,4,1
CP05480,5,5,168624.18,1,0
CP05481,6,6,52308.03,4,1
CP05482,9,9,123663.46,4,1
CP05483,4,4,21299.84,2,0
CP05484,8,8,146105.08,6,1
CP05485,5,5,43540.93,3,1
CP05486,7,7,33773.67,3,1
CP05487,4,4,53287.88,1,0
CP05488,4,4,27458.91,3,0
CP05489,3,3,43736.32,2,0
CP05490,1,1,2476.73,0,0
CP05491,2,2,9334.349999999999,1,0
CP05492,4,4,102828.28,2,0
CP05493,5,5,23969.18,2,1
CP05494,8,8,228817.16,4,1
CP05495,5,5,46546.28,1,0
CP05496,5,5,33716.479999999996,1,0
CP05497,5,5,51754.11,2,1
CP05498,4,4,20114.579999999998,1,0
CP05499,6,6,63612.09,1,0
CP05500,3,3,23456.960000000003,1,0
CP05501,5,5,56426.46000000001,4,1
CP05502,4,4,218971.74,3,0
CP05503,6,6,22389.350000000002,4,1
CP05504,5,5,156537.77,2,1
CP05505,4,4,30117.47,1,0
CP05506,5,5,48955.93,3,1
CP05507,5,5,19887.71,2,1
CP05508,5,5,23248.91,2,1
CP05509,4,4,33480.770000000004,0,0
CP05510,4,4,62860.11,2,0
CP05511,7,7,60039.08,2,1
CP05512,1,1,20179.79,1,0
CP05513,7,7,63274.090000000004,4,1
CP05514,1,1,13429.42,0,0
CP05515,6,6,32158.600000000002,2,1
CP05516,6,6,137038.81,4,1
CP05517,3,3,11472.43,2,0
CP05518,3,3,84128.21,3,0
CP05519,3,3,26721.09,1,0
CP05520,6,6,50330.48,3,1
CP05521,4,4,26355.98,2,0
CP05522,7,7,73745.16,1,0
CP05523,2,2,26631.76,1,0
CP05524,2,2,21939.18,1,0
CP05525,7,7,56093.25,3,1
CP05526,6,6,137825.26,3,1
CP05527,2,2,6228.639999999999,1,0
CP05528,5,5,35255.04,3,1
CP05529,4,4,24024.99,2,0
CP05530,3,3,35782.74,1,0
CP05531,2,2,19666.56,0,0
CP05532,3,3,28274.23,1,0
CP05533,6,6,55537.09,3,1
CP05534,6,6,153138.12,2,1
CP05535,3,3,9106.69,1,0
CP05536,2,2,4969.28,1,0
CP05537,11,11,99212.52,4,1
CP05538,3,3,25894.430000000004,0,0
CP05539,3,3,38233.770000000004,1,0
CP05540,3,3,10100.21,0,0
CP05541,4,4,33130.409999999996,3,0
CP05542,3,3,15881.619999999999,1,0
CP05543,4,4,15494.749999999998,2,0
CP05544,4,4,20498.08,3,0
CP05545,3,3,40348.380000000005,0,0
CP05546,1,1,10036.77,0,0
CP05547,5,5,37655.89,2,1
CP05548,6,6,52057.62,4,1
CP05549,3,3,7042.79,1,0
CP05550,3,3,58741.369999999995,1,0
CP05551,6,6,29831.82,2,1
CP05552,3,3,8718.810000000001,1,0
CP05553,2,2,6356.66,0,0
CP05554,3,3,24246.12,2,0
CP05555,7,7,37689.58,3,1
CP05556,2,2,14210.38,0,0
CP05557,6,6,90556.79000000001,4,1
CP05558,6,6,82433.04,5,1
CP05559,4,4,33479.0,1,0
CP05560,3,3,45664.29,2,0
CP05561,6,6,44495.29,2,1
CP05562,8,8,120371.91,2,1
CP05563,5,5,32767.39,1,0
CP05564,6,6,25323.39,3,1
CP05565,8,8,46714.740000000005,5,1
CP05566,8,9,72784.18,2,1
CP05567,5,5,38520.38,3,1
CP05568,5,5,44220.07,3,1
CP05569,4,4,39193.1,0,0
CP05570,8,8,69961.36,3,1
CP05571,1,1,26926.3,0,0
CP05572,8,8,75125.15,5,1
CP05573,3,3,37847.6,2,0
CP05575,4,4,9879.44,3,0
CP05576,2,2,16145.119999999999,0,0
CP05577,2,2,8435.48,0,0
CP05578,4,4,17927.63,0,0
CP05579,9,9,135624.96,7,1
CP05580,4,4,48064.130000000005,1,0
CP05581,7,7,40026.09,2,1
CP05582,3,3,29618.839999999997,0,0
CP05583,1,1,7447.68,0,0
CP05584,4,4,81970.48,2,0
CP05585,2,2,25979.39,0,0
CP05586,4,5,161325.1,2,0
CP05587,3,4,38970.87,3,0
CP05588,3,3,17531.87,2,0
CP05589,2,2,13603.68,0,0
CP05590,6,6,104612.79999999999,4,1
CP05591,6,6,33931.27,3,1
CP05592,3,3,34534.81,2,0
CP05593,4,4,56054.229999999996,2,0
CP05594,9,9,79884.15000000001,1,0
CP05595,5,5,18923.07,1,0
CP05596,6,6,99026.95,3,1
CP05597,7,7,50363.09,2,1
CP05598,6,6,35142.69,2,1
CP05599,5,5,106276.17,2,1
CP05600,6,6,271587.74,1,0
CP05601,6,6,66623.64,4,1
CP05602,2,2,39125.54,0,0
CP05603,5,5,24393.79,2,1
CP05604,3,3,34587.44,2,0
CP05605,2,2,10107.73,2,0
CP05606,2,2,7809.450000000001,1,0
CP05607,5,5,42739.37,3,1
CP05608,4,4,115576.41,0,0
CP05609,7,7,82219.28,5,1
CP05610,2,2,13031.29,2,0
CP05611,5,5,66395.97,1,0
CP05612,4,4,50470.740000000005,2,0
CP05613,1,1,13247.75,0,0
CP05614,7,7,72417.83,2,1
CP05615,5,5,26718.63,0,0
CP05616,8,8,60578.380000000005,3,1
CP05617,6,6,45559.47,1,0
CP05618,2,2,12935.640000000001,0,0
CP05619,6,6,17352.89,3,1
CP05620,6,6,101522.37,3,1
CP05621,6,6,103150.3,3,1
CP05622,4,4,90261.66,3,0
CP05623,6,6,213809.41000000003,1,0
CP05624,3,3,55847.98,1,0
CP05625,3,3,18973.69,2,0
CP05626,5,5,41368.590000000004,1,0
CP05627,5,5,113396.25,2,1
CP05628,7,7,130477.11,2,1
CP05629,6,6,88679.56,3,1
CP05630,5,5,137059.65000000002,1,0
CP05631,3,3,9272.7,1,0
CP05632,2,2,31355.47,0,0
CP05633,13,13,142091.34,3,1
CP05634,4,4,60028.19,3,0
CP05635,5,5,29087.46,3,1
CP05636,3,3,23424.39,2,0
CP05637,5,5,21071.93,1,0
CP05638,3,3,81578.73999999999,1,0
CP05639,4,4,38675.8,2,0
CP05640,2,2,9318.82,1,0
CP05641,4,4,15563.41,2,0
CP05642,4,4,18125.23,2,0
CP05643,7,7,86118.5,4,1
CP05644,5,5,101212.11,3,1
CP05645,4,4,27313.47,1,0
CP05646,5,5,75709.38,0,0
CP05647,2,2,9029.46,0,0
CP05648,5,5,71149.03,2,1
CP05649,5,5,58860.88,2,1
CP05650,3,3,29926.68,1,0
CP05651,3,3,22051.61,0,0
CP05652,7,7,67162.62,6,1
CP05653,4,4,140379.2,2,0
CP05654,4,4,41239.17999999999,2,0
CP05655,7,7,39975.53,1,0
CP05656,1,1,15885.7,0,0
CP05657,6,6,28634.85,2,1
CP05658,3,3,22402.44,2,0
CP05659,8,8,27944.13,3,1
CP05660,4,4,43336.59,3,0
CP05661,4,4,22357.23,0,0
CP05662,1,1,4893.7,1,0
CP05663,6,6,54806.829999999994,1,0
CP05664,3,3,29637.4,2,0
CP05665,7,7,95812.23,4,1
CP05666,4,4,86226.79000000001,2,0
CP05667,4,4,50020.62,1,0
CP05668,3,3,39804.479999999996,2,0
CP05669,4,4,65348.08,1,0
CP05670,9,9,79892.15,5,1
CP05671,6,6,49655.13,3,1
CP05672,7,7,110604.39,2,1
CP05673,8,8,61365.829999999994,4,1
CP05674,3,3,117197.65,1,0
CP05675,3,3,16690.69,2,0
CP05676,2,2,4331.25,1,0
CP05677,2,2,33087.27,0,0
CP05678,6,6,28115.57,3,1
CP05679,5,5,81493.18,2,1
CP05680,3,3,44404.979999999996,1,0
CP05681,7,7,118560.72,5,1
CP05682,3,3,12756.48,1,0
CP05683,2,2,3843.87,1,0
CP05684,1,1,1389.26,0,0
CP05685,6,6,58572.01,1,0
CP05686,6,6,45226.47,4,1
CP05687,8,8,106901.52,3,1
CP05688,3,3,15606.74,1,0
CP05689,7,7,60782.81,4,1
CP05690,6,6,86237.26,1,0
CP05691,12,12,113966.85,5,1
CP05692,5,5,194841.09,3,1
CP05693,3,3,63180.92,1,0
CP05694,3,3,24233.64,1,0
CP05695,5,5,73481.54999999999,2,1
CP05696,8,8,399254.79,1,0
CP05697,5,5,76913.4,2,1
CP05698,6,6,101796.03,2,1
CP05699,5,5,25549.2,3,1
CP05700,3,3,56706.83,2,0
CP05701,3,3,18820.83,1,0
CP05702,4,4,34169.83,2,0
CP05703,3,3,19544.010000000002,1,0
CP05704,8,8,60023.73,0,0
CP05705,4,4,141795.18,3,0
CP05706,7,7,56669.82,5,1
CP05707,2,2,14374.04,0,0
CP05708,6,6,31956.1,1,0
CP05709,6,6,58173.97,2,1
CP05710,9,9,128811.2,1,0
CP05711,3,3,16107.07,2,0
CP05712,1,1,6750.23,0,0
CP05713,4,4,37814.33,2,0
CP05714,4,4,35923.57,1,0
CP05715,5,5,280651.4,1,0
CP05716,6,6,117829.76,2,1
CP05717,4,4,47689.47,1,0
CP05718,5,5,17225.18,1,0
CP05719,4,4,76796.53,2,0
CP05720,7,7,113925.52,3,1
CP05721,7,7,47565.54,1,0
CP05722,7,7,75012.33,2,1
CP05723,6,6,55981.12,1,0
CP05724,7,7,30776.8,3,1
CP05725,8,8,55203.56,0,0
CP05726,5,5,86238.57,2,1
CP05727,3,3,33086.53,3,0
CP05728,10,11,124688.5,3,1
CP05729,5,5,46966.85,5,1
CP05730,4,4,17290.66,2,0
CP05731,3,3,34261.72,1,0
CP05732,5,5,30306.72,4,1
CP05733,5,5,77323.1,1,0
CP05734,9,9,94563.17,4,1
CP05735,3,3,24783.11,2,0
CP05736,3,3,62305.42999999999,0,0
CP05737,9,9,63687.8,3,1
CP05738,5,5,34937.490000000005,1,0
CP05739,5,5,57747.53,2,1
CP05740,2,2,11591.91,1,0
CP05741,2,2,18449.31,0,0
CP05742,4,4,41490.19,3,0
CP05743,5,5,52357.73,3,1
CP05744,4,4,38101.12,1,0
CP05745,2,2,11495.32,2,0
CP05746,2,2,11985.17,0,0
CP05747,3,3,36017.95,3,0
CP05748,4,4,50233.79,1,0
CP05749,4,4,34150.94,0,0
CP05750,7,7,142705.65,4,1
CP05751,3,3,22079.36,2,0
CP05752,5,5,47290.87,1,0
CP05753,3,3,17447.75,2,0
CP05754,5,5,47159.380000000005,2,1
CP05755,8,8,220209.53000000003,5,1
CP05756,5,5,21390.6,2,1
CP05757,5,5,36455.25,1,0
CP05758,3,3,49001.979999999996,1,0
CP05759,4,4,54280.28,3,0
CP05760,2,2,47645.81,1,0
CP05761,4,4,19669.22,2,0
CP05762,3,3,40127.03,2,0
CP05763,5,5,66861.66,1,0
CP05764,3,3,43214.71,3,0
CP05765,4,4,27623.65,0,0
CP05766,4,4,83181.42,0,0
CP05767,2,2,58782.06,0,0
CP05768,7,7,90152.07,2,1
CP05769,4,4,97113.8,1,0
CP05770,6,6,33182.75,2,1
CP05771,5,5,59902.39,2,1
CP05772,3,3,27108.58,3,0
CP05773,3,3,17455.1,0,0
CP05774,5,5,27936.629999999997,3,1
CP05775,5,5,39825.54,2,1
CP05776,7,7,246924.69,3,1
CP05777,1,1,7436.34,1,0
CP05778,4,4,74842.56999999999,2,0
CP05779,3,3,24420.67,3,0
CP05780,6,6,40734.130000000005,2,1
CP05781,2,2,18670.64,1,0
CP05782,8,8,37628.66,2,1
CP05783,4,4,48396.97,1,0
CP05784,6,6,91858.43,3,1
CP05785,2,2,7672.82,1,0
CP05786,8,8,43884.49,4,1
CP05787,7,7,126446.08,2,1
CP05788,9,9,85084.48,5,1
CP05789,3,3,24455.35,2,0
CP05790,5,5,54681.57,3,1
CP05791,4,4,30592.03,2,0
CP05792,4,4,40440.7,0,0
CP05793,3,3,50651.5,2,0
CP05794,3,3,45265.8,1,0
CP05795,5,5,106789.41,2,1
CP05796,2,2,6896.629999999999,0,0
CP05797,8,8,156359.74,5,1
CP05798,3,3,33157.58,1,0
CP05799,1,1,3255.18,0,0
CP05800,4,4,36285.06,1,0
CP05801,9,9,162495.85,3,1
CP05802,1,1,22833.9,1,0
CP05803,3,3,19332.87,0,0
CP05804,5,5,45772.74,2,1
CP05805,6,6,92430.81,2,1
CP05806,7,7,40188.63,5,1
CP05807,6,6,59831.03,3,1
CP05808,5,6,94328.20999999999,1,0
CP05809,7,7,58443.35,4,1
CP05810,2,2,21488.4,0,0
CP05811,4,4,49612.31,1,0
CP05812,3,3,19520.6,0,0
CP05813,2,2,28732.93,1,0
CP05814,5,5,72361.93000000001,1,0
CP05815,4,4,14878.29,1,0
CP05816,7,8,120859.19,8,1
CP05817,6,6,25436.13,3,1
CP05818,1,1,2654.67,0,0
CP05819,7,7,49427.84,3,1
CP05820,3,3,27611.78,2,0
CP05821,2,2,3377.8,0,0
CP05822,1,1,1907.02,0,0
CP05823,6,6,52695.41,2,1
CP05824,6,6,30932.48,2,1
CP05825,2,2,34159.53,1,0
CP05826,3,3,7972.08,1,0
CP05827,3,3,28786.45,2,0
CP05828,1,1,13058.81,1,0
CP05829,6,6,49936.009999999995,5,1
CP05830,7,7,72995.64,1,0
CP05831,2,2,7566.67,1,0
CP05832,6,6,30566.699999999997,0,0
CP05833,4,4,30584.78,2,0
CP05834,6,6,43880.3,3,1
CP05835,6,6,85520.81,4,1
CP05836,9,9,91958.91,5,1
CP05837,5,5,79691.31,3,1
CP05838,6,6,70563.52,3,1
CP05839,9,9,51725.509999999995,3,1
CP05840,3,3,41982.340000000004,2,0
CP05841,2,2,10512.22,2,0
CP05842,5,5,44476.06,1,0
CP05843,6,6,59161.36,1,0
CP05844,6,6,72871.89,2,1
CP05845,4,4,27967.08,2,0
CP05847,7,7,63084.3,4,1
CP05848,3,3,27288.34,2,0
CP05849,4,4,139912.68,2,0
CP05850,9,9,126407.1,2,1
CP05851,4,4,76902.79000000001,2,0
CP05852,7,7,92493.27,1,0
CP05853,4,4,20985.04,2,0
CP05854,6,6,45344.54,2,1
CP05855,7,7,70899.73999999999,2,1
CP05856,3,3,27902.399999999998,2,0
CP05857,4,4,27494.559999999998,1,0
CP05858,2,2,6543.599999999999,0,0
CP05859,2,2,15714.66,0,0
CP05860,4,4,14411.32,1,0
CP05861,2,2,9331.79,1,0
CP05862,4,4,55571.119999999995,1,0
CP05863,3,3,46528.56,2,0
CP05864,6,6,62292.98,5,1
CP05865,2,2,136313.96000000002,1,0
CP05866,6,6,96093.92,2,1
CP05867,8,8,84793.37,3,1
CP05868,7,7,103327.2,2,1
CP05869,3,3,35323.44,2,0
CP05870,6,7,62779.81,4,1
CP05871,2,2,20198.65,1,0
CP05872,4,4,115335.15000000001,2,0
CP05873,3,3,16363.0,1,0
CP05874,4,4,58162.8,2,0
CP05875,4,4,101371.16,1,0
CP05876,4,4,31908.18,1,0
CP05877,5,5,39524.66,1,0
CP05878,2,2,5786.6900000000005,0,0
CP05879,4,4,15683.130000000001,2,0
CP05880,2,2,22839.63,0,0
CP05881,5,5,34991.59,3,1
CP05882,4,4,29105.34,3,0
CP05883,4,4,20418.350000000002,1,0
CP05884,4,4,35574.46,2,0
CP05885,5,5,38189.96,2,1
CP05886,4,4,39743.77,1,0
CP05887,6,6,66804.33,2,1
CP05888,2,2,15970.009999999998,0,0
CP05889,6,6,65973.26,3,1
CP05890,4,4,18393.08,0,0
CP05891,3,3,29275.96,1,0
CP05892,3,3,62662.81,1,0
CP05893,2,2,26753.67,0,0
CP05894,5,5,55613.62,3,1
CP05895,3,3,16107.89,2,0
CP05896,4,4,28535.63,1,0
CP05897,3,3,51816.15,1,0
CP05898,5,5,45280.46,1,0
CP05899,4,4,43982.93,1,0
CP05900,5,5,32215.399999999998,3,1
CP05901,4,4,106568.18999999999,1,0
CP05902,3,3,10312.48,0,0
CP05903,3,3,43068.979999999996,3,0
CP05904,4,4,47548.45,3,0
CP05905,4,4,33714.93,1,0
CP05906,4,4,27652.64,2,0
CP05907,7,7,91183.56,5,1
CP05908,7,7,89487.02,3,1
CP05909,5,5,44435.09,2,1
CP05910,10,10,81853.39,4,1
CP05911,5,5,76442.58,2,1
CP05912,7,7,77835.56,2,1
CP05913,4,4,30581.260000000002,2,0
CP05914,5,5,38741.91,3,1
CP05915,7,7,69375.22,4,1
CP05916,5,5,135752.85,2,1
CP05917,2,2,11537.720000000001,1,0
CP05918,4,4,31935.1,1,0
CP05919,3,3,10030.5,2,0
CP05920,5,5,26808.4,2,1
CP05921,6,6,178764.98,1,0
CP05922,4,4,22557.22,2,0
CP05923,5,5,85844.84,1,0
CP05924,4,4,16958.879999999997,2,0
CP05925,7,7,204607.26,5,1
CP05926,3,3,37264.35999999999,1,0
CP05927,2,2,13806.8,2,0
CP05928,4,4,16207.51,2,0
CP05929,3,3,16102.230000000001,2,0
CP05930,5,5,33505.57,0,0
CP05931,4,4,43465.74,2,0
CP05932,6,6,77633.5,2,1
CP05933,7,7,91986.82999999999,4,1
CP05934,6,6,61785.2,2,1
CP05935,6,6,47224.59,3,1
CP05936,2,2,5906.530000000001,1,0
CP05937,3,3,55683.159999999996,1,0
CP05938,7,7,68115.47,3,1
CP05939,5,5,90833.26999999999,4,1
CP05940,5,5,33005.63,1,0
CP05942,4,4,60248.53,0,0
CP05943,3,3,52143.09,1,0
CP05944,1,1,11566.25,1,0
CP05945,7,8,51548.55,3,1
CP05946,2,2,6004.98,0,0
CP05947,2,2,35081.54,1,0
CP05948,7,7,110440.41,2,1
CP05949,8,8,95162.81,2,1
CP05950,8,8,119148.4,4,1
CP05951,5,5,128254.05,1,0
CP05952,4,4,20017.64,1,0
CP05953,4,4,76071.63,2,0
CP05954,5,5,30410.42,5,1
CP05955,4,4,19970.9,2,0
CP05956,2,2,8157.06,2,0
CP05957,4,4,28875.28,2,0
CP05958,6,6,59885.42,1,0
CP05959,6,6,52378.06,1,0
CP05960,5,5,56002.94,2,1
CP05961,5,5,50620.28,2,1
CP05962,3,3,17664.89,2,0
CP05963,4,4,78732.86,0,0
CP05964,5,5,31786.96,3,1
CP05965,7,7,43480.04,3,1
CP05966,4,4,45242.81,3,0
CP05967,7,7,51242.97,2,1
CP05968,5,5,40415.09,2,1
CP05969,3,3,16579.510000000002,1,0
CP05970,9,9,70628.09,4,1
CP05971,4,4,28014.62,0,0
CP05972,3,3,60654.43000000001,2,0
CP05973,5,5,20944.53,2,1
CP05974,2,2,13900.14,0,0
CP05975,2,2,17333.46,2,0
CP05976,7,7,69691.52,1,0
CP05977,5,5,35122.43,1,0
CP05978,3,3,35740.03,1,0
CP05979,3,3,70006.97,1,0
CP05980,2,2,11502.44,1,0
CP05981,6,6,99819.7,1,0
CP05983,7,7,66879.90000000001,4,1
CP05984,2,2,10170.73,0,0
CP05985,7,8,106986.13,3,1
CP05986,3,3,27689.72,1,0
CP05987,4,4,20807.71,0,0
CP05988,9,9,78727.97,3,1
CP05989,2,2,22403.629999999997,0,0
CP05990,3,3,60671.270000000004,2,0
CP05991,2,2,38163.59,1,0
CP05992,3,3,22390.649999999998,1,0
CP05993,2,2,35592.47,1,0
CP05994,10,10,66469.97,2,1
CP05995,3,3,30652.6,2,0
CP05996,7,7,41837.97,3,1
CP05997,2,2,29961.43,1,0
CP05998,3,3,45035.340000000004,1,0
CP05999,7,7,106850.73000000001,4,1
CP06000,1,1,6558.64,0,0
CP06001,9,9,73772.94,3,1
CP06002,2,2,7233.1,1,0
CP06003,4,4,14920.21,1,0
CP06004,4,4,44901.63,0,0
CP06005,4,4,37334.83,2,0
CP06006,2,2,26511.06,1,0
CP06007,7,7,71049.84,3,1
CP06008,4,4,23319.62,1,0
CP06009,8,8,103733.37,4,1
CP06010,7,7,58271.04,2,1
CP06011,3,3,77410.67000000001,0,0
CP06012,9,9,96189.26000000001,3,1
CP06013,6,6,51327.770000000004,3,1
CP06014,3,3,42793.17,1,0
CP06015,5,5,68700.94,3,1
CP06016,5,5,73735.65000000001,2,1
CP06017,8,8,64066.67,4,1
CP06018,5,5,102711.91,2,1
CP06019,7,7,52625.06,3,1
CP06020,2,2,16086.56,0,0
CP06021,6,6,48069.53,2,1
CP06022,4,4,30830.0,0,0
CP06023,6,6,70970.72,1,0
CP06024,6,6,71246.43000000001,3,1
CP06025,4,4,20427.55,3,0
CP06026,5,5,75744.54,2,1
CP06027,1,1,6063.65,1,0
CP06028,2,2,30838.4,2,0
CP06029,3,3,47512.59,0,0
CP06030,3,3,21307.07,1,0
CP06031,2,2,9020.52,2,0
CP06032,4,4,20930.52,0,0
CP06033,4,4,62511.600000000006,2,0
CP06034,5,5,49515.880000000005,2,1
CP06035,3,3,31745.920000000002,0,0
CP06036,2,2,20370.3,1,0
CP06037,2,2,9425.69,0,0
CP06038,4,4,37115.57000000001,2,0
CP06039,5,5,26160.66,1,0
CP06041,5,5,89325.07,4,1
CP06042,3,3,21985.85,1,0
CP06043,5,5,47409.850000000006,4,1
CP06044,7,7,93814.68,5,1
CP06045,5,5,127607.93,1,0
CP06046,6,6,94597.59,2,1
CP06047,1,1,9181.64,1,0
CP06048,3,3,22759.55,2,0
CP06049,4,4,22361.87,1,0
CP06050,7,7,108914.99,3,1
CP06051,2,2,25892.010000000002,1,0
CP06052,6,6,128861.84999999999,4,1
CP06053,6,6,41213.75,3,1
CP06054,2,2,15937.59,1,0
CP06055,4,4,98643.34,0,0
CP06056,5,5,72869.34,1,0
CP06057,6,6,54158.09,2,1
CP06058,5,5,43195.0,2,1
CP06059,3,3,73613.91,1,0
CP06060,6,6,22125.52,3,1
CP06061,4,4,39486.1,3,0
CP06062,5,5,73798.52,1,0
CP06063,2,2,58403.700000000004,0,0
CP06064,4,4,20460.7,1,0
CP06065,6,6,46813.0,1,0
