alert_id,customer_id,alert_date,risk_category,risk_driver,risk_score,alert_amount,disposition,escalated_flag,month
FCA01693,CUST10637,2026-06-03,Transaction Monitoring,High-Risk Wire,83.0,43391.17,Closed - Explained,0,2026-06
FCA01694,CUST10787,2026-06-24,Fraud,Velocity Spike,75.0,25504.45,Escalated,1,2026-06
FCA01695,CUST10891,2026-03-29,Fraud,Account Takeover,62.0,41067.64,Closed - Explained,0,2026-03
FCA01696,CUST10603,2026-02-14,Transaction Monitoring,High-Risk Wire,62.0,2564.35,Closed - Explained,0,2026-02
FCA01697,CUST10191,2026-09-14,Sanctions,High-Risk Geography,64.0,8912.93,Escalated,1,2026-09
FCA01698,CUST11036,2026-01-13,Transaction Monitoring,Structuring,32.0,109271.27,Closed - Explained,0,2026-01
FCA01699,CUST10469,2026-09-22,Transaction Monitoring,Unusual Volume,47.0,41000.08,Closed - Explained,0,2026-09
FCA01700,CUST10471,2026-08-21,Fraud,Suspicious Merchant,42.0,41211.12,Closed - Explained,0,2026-08
FCA01701,CUST11119,2026-08-15,Fraud,Account Takeover,78.0,337790.76,Escalated,1,2026-08
FCA01702,CUST10471,2026-06-17,Sanctions,Watchlist Exposure,61.0,50337.06,Escalated,1,2026-06
FCA01703,CUST10984,2026-01-28,Transaction Monitoring,Unusual Volume,52.0,74273.58,Closed - Explained,0,2026-01
FCA01704,CUST10002,2026-07-20,Fraud,Suspicious Merchant,51.0,6858.87,Escalated,1,2026-07
FCA01705,CUST11011,2026-06-28,Fraud,Geo Anomaly,100.0,23082.13,Closed - Explained,0,2026-06
FCA01706,CUST10681,2026-03-21,Fraud,Geo Anomaly,55.0,57456.52,Escalated,1,2026-03
FCA01707,CUST11159,2026-04-30,Fraud,Geo Anomaly,62.0,9663.77,Escalated,1,2026-04
FCA01708,CUST10265,2026-05-09,Transaction Monitoring,Unusual Volume,89.0,25840.8,Escalated,1,2026-05
FCA01709,CUST10936,2026-04-23,Fraud,Suspicious Merchant,76.0,12259.19,Closed - Explained,0,2026-04
FCA01710,CUST11160,2026-09-22,Transaction Monitoring,Structuring,63.0,75596.27,Escalated,1,2026-09
FCA01711,CUST10972,2026-09-08,Sanctions,Name Match,78.0,84027.47,Escalated,1,2026-09
FCA01712,CUST10606,2026-08-13,Fraud,Velocity Spike,52.0,6450.04,Closed - Explained,0,2026-08
FCA01713,CUST10702,2026-06-12,Sanctions,Name Match,98.0,32859.18,Escalated,1,2026-06
FCA01714,CUST10750,2026-07-15,KYC/EDD,PEP Exposure,41.0,86647.68,Escalated,1,2026-07
FCA01715,CUST10961,2026-08-09,KYC/EDD,Source of Funds,65.0,14155.57,Escalated,1,2026-08
FCA01716,CUST10017,2026-03-03,Transaction Monitoring,Structuring,64.0,10031.8,Escalated,1,2026-03
FCA01717,CUST10749,2026-03-10,Transaction Monitoring,Unusual Volume,35.0,12772.99,Closed - Explained,0,2026-03
FCA01718,CUST10643,2026-09-10,Sanctions,Name Match,69.0,104003.68,Escalated,1,2026-09
FCA01719,CUST10090,2026-08-09,Transaction Monitoring,Unusual Volume,54.0,12801.1,Closed - Explained,0,2026-08
FCA01720,CUST11053,2026-08-31,Transaction Monitoring,High-Risk Wire,83.0,13152.45,Escalated,1,2026-08
FCA01721,CUST10252,2026-05-12,Transaction Monitoring,High-Risk Wire,95.0,22894.25,Escalated,1,2026-05
FCA01722,CUST10228,2026-01-08,Sanctions,Name Match,47.0,307728.7,Closed - Explained,0,2026-01
FCA01723,CUST11186,2026-05-27,Sanctions,High-Risk Geography,79.0,41412.49,Escalated,1,2026-05
FCA01724,CUST10018,2026-09-20,Fraud,Velocity Spike,53.0,17402.73,Closed - Explained,0,2026-09
FCA01725,CUST11083,2026-01-19,KYC/EDD,PEP Exposure,10.0,145298.94,Closed - Explained,0,2026-01
FCA01726,CUST10182,2026-06-29,Sanctions,Name Match,83.0,96823.8,Escalated,1,2026-06
FCA01727,CUST10674,2026-06-26,Transaction Monitoring,High-Risk Wire,95.0,11264.22,Escalated,1,2026-06
FCA01728,CUST11129,2026-02-02,Transaction Monitoring,Structuring,69.0,18865.61,Escalated,1,2026-02
FCA01729,CUST10825,2026-08-16,Fraud,Geo Anomaly,62.0,40257.94,Closed - Explained,0,2026-08
FCA01730,CUST10380,2026-03-29,Fraud,Suspicious Merchant,93.0,20901.23,Escalated,1,2026-03
FCA01731,CUST11148,2026-01-09,Sanctions,High-Risk Geography,66.0,53247.31,Escalated,1,2026-01
FCA01732,CUST10545,2026-05-14,Fraud,Suspicious Merchant,63.0,41381.37,Escalated,1,2026-05
FCA01733,CUST10614,2026-03-25,Fraud,Geo Anomaly,66.0,46501.05,Escalated,1,2026-03
FCA01734,CUST11070,2026-04-14,Transaction Monitoring,Rapid Movement,63.0,5490.17,Closed - Explained,0,2026-04
FCA01735,CUST10695,2026-06-18,KYC/EDD,Source of Funds,65.0,12895.04,Escalated,1,2026-06
FCA01736,CUST10346,2026-06-05,Transaction Monitoring,High-Risk Wire,40.0,75942.65,Closed - Explained,0,2026-06
FCA01737,CUST10304,2026-02-06,KYC/EDD,Adverse Media,70.0,34684.67,Closed - Explained,0,2026-02
FCA01738,CUST10183,2026-05-31,Transaction Monitoring,Unusual Volume,56.0,59524.84,Closed - Explained,0,2026-05
FCA01739,CUST10601,2026-02-14,Transaction Monitoring,Structuring,55.0,25940.26,Closed - Explained,0,2026-02
FCA01740,CUST10807,2026-06-08,KYC/EDD,Adverse Media,67.0,18542.21,Closed - Explained,0,2026-06
FCA01741,CUST11022,2026-03-30,KYC/EDD,PEP Exposure,42.0,663233.71,Closed - Explained,0,2026-03
FCA01742,CUST10370,2026-01-11,Fraud,Suspicious Merchant,49.0,13237.91,Closed - Explained,0,2026-01
FCA01743,CUST11191,2026-06-08,Transaction Monitoring,Unusual Volume,61.0,45538.12,Escalated,1,2026-06
FCA01744,CUST10183,2026-03-18,Fraud,Account Takeover,80.0,21435.05,Closed - Explained,0,2026-03
FCA01745,CUST10252,2026-07-02,KYC/EDD,Adverse Media,56.0,8479.3,Escalated,1,2026-07
FCA01746,CUST10170,2026-03-25,Fraud,Geo Anomaly,82.0,8224.86,Escalated,1,2026-03
FCA01747,CUST10670,2026-09-21,Fraud,Suspicious Merchant,35.0,11281.77,Closed - Explained,0,2026-09
FCA01748,CUST10317,2026-08-24,Fraud,Account Takeover,55.0,8195.78,Closed - Explained,0,2026-08
FCA01749,CUST10398,2026-06-28,Fraud,Account Takeover,51.0,46624.51,Closed - Explained,0,2026-06
FCA01750,CUST10595,2026-05-11,Transaction Monitoring,Unusual Volume,57.0,5504.07,Closed - Explained,0,2026-05
FCA01751,CUST10700,2026-08-10,Sanctions,High-Risk Geography,82.0,174830.45,Closed - Explained,0,2026-08
FCA01752,CUST10156,2026-04-04,Transaction Monitoring,Structuring,54.0,29855.43,Escalated,1,2026-04
FCA01753,CUST10187,2026-01-11,KYC/EDD,PEP Exposure,67.0,19398.8,Closed - Explained,0,2026-01
FCA01754,CUST10319,2026-07-25,Transaction Monitoring,Structuring,75.0,9833.17,Escalated,1,2026-07
FCA01755,CUST10933,2026-04-16,Sanctions,High-Risk Geography,27.0,18665.14,Closed - Explained,0,2026-04
FCA01756,CUST11018,2026-05-16,Fraud,Account Takeover,52.0,37638.91,Closed - Explained,0,2026-05
FCA01757,CUST10793,2026-03-28,Sanctions,High-Risk Geography,81.0,62959.39,Escalated,1,2026-03
FCA01758,CUST10349,2026-09-16,Fraud,Geo Anomaly,24.0,19109.94,Closed - Explained,0,2026-09
FCA01759,CUST10165,2026-07-21,Fraud,Suspicious Merchant,64.0,8641.05,Escalated,1,2026-07
FCA01760,CUST10280,2026-05-27,Fraud,Suspicious Merchant,38.0,22796.35,Closed - Explained,0,2026-05
FCA01761,CUST10910,2026-01-12,Transaction Monitoring,Structuring,68.0,112836.84,Closed - Explained,0,2026-01
FCA01762,CUST10776,2026-07-29,Fraud,Suspicious Merchant,31.0,8472.09,Closed - Explained,0,2026-07
FCA01763,CUST10162,2026-05-12,Transaction Monitoring,Rapid Movement,45.0,35102.55,Closed - Explained,0,2026-05
FCA01764,CUST11195,2026-09-16,KYC/EDD,KYC Refresh,58.0,4945.39,Closed - Explained,0,2026-09
FCA01765,CUST10297,2026-06-19,Fraud,Suspicious Merchant,42.0,47861.33,Closed - Explained,0,2026-06
FCA01766,CUST11162,2026-08-05,Transaction Monitoring,Rapid Movement,95.0,91107.01,Closed - Explained,0,2026-08
FCA01767,CUST10527,2026-02-17,Transaction Monitoring,Structuring,24.0,56182.68,Closed - Explained,0,2026-02
FCA01768,CUST10815,2026-05-02,Transaction Monitoring,Unusual Volume,47.0,25699.91,Closed - Explained,0,2026-05
FCA01769,CUST11184,2026-07-21,Transaction Monitoring,Unusual Volume,39.0,24158.53,Escalated,1,2026-07
FCA01770,CUST10887,2026-07-23,Fraud,Velocity Spike,41.0,118607.08,Closed - Explained,0,2026-07
FCA01771,CUST10941,2026-04-18,Fraud,Account Takeover,54.0,43053.23,Closed - Explained,0,2026-04
FCA01772,CUST10637,2026-07-02,Fraud,Suspicious Merchant,79.0,56622.81,Escalated,1,2026-07
FCA01773,CUST10374,2026-05-27,Fraud,Suspicious Merchant,57.0,13760.86,Closed - Explained,0,2026-05
FCA01774,CUST10882,2026-02-06,Sanctions,High-Risk Geography,58.0,64874.63,Closed - Explained,0,2026-02
FCA01775,CUST10414,2026-03-13,Fraud,Account Takeover,58.0,9260.86,Escalated,1,2026-03
FCA01776,CUST10426,2026-08-26,KYC/EDD,KYC Refresh,18.0,28640.26,Closed - Explained,0,2026-08
FCA01777,CUST11070,2026-04-27,Transaction Monitoring,High-Risk Wire,35.0,90130.84,Closed - Explained,0,2026-04
FCA01778,CUST10181,2026-06-23,Fraud,Geo Anomaly,65.0,24625.43,Closed - Explained,0,2026-06
FCA01779,CUST10677,2026-04-29,Transaction Monitoring,Unusual Volume,46.0,45779.32,Closed - Explained,0,2026-04
FCA01780,CUST10154,2026-03-15,Transaction Monitoring,Rapid Movement,6.0,10135.43,Closed - Explained,0,2026-03
FCA01781,CUST10970,2026-09-24,Transaction Monitoring,Structuring,59.0,57833.98,Closed - Explained,0,2026-09
FCA01782,CUST10509,2026-03-10,Fraud,Velocity Spike,35.0,7249.12,Closed - Explained,0,2026-03
FCA01783,CUST10973,2026-03-30,Fraud,Velocity Spike,73.0,17440.33,Escalated,1,2026-03
FCA01784,CUST10768,2026-03-07,Fraud,Velocity Spike,47.0,196250.91,Closed - Explained,0,2026-03
FCA01785,CUST10713,2026-01-06,Transaction Monitoring,Structuring,46.0,20554.64,Closed - Explained,0,2026-01
FCA01786,CUST10999,2026-03-28,Fraud,Geo Anomaly,62.0,6493.46,Closed - Explained,0,2026-03
FCA01787,CUST10341,2026-04-13,Transaction Monitoring,Unusual Volume,75.0,96507.26,Closed - Explained,0,2026-04
FCA01788,CUST10538,2026-01-07,Fraud,Velocity Spike,9.0,9507.8,Closed - Explained,0,2026-01
FCA01789,CUST11141,2026-02-04,Transaction Monitoring,Structuring,81.0,21785.93,Escalated,1,2026-02
FCA01790,CUST10805,2026-08-07,Transaction Monitoring,Structuring,62.0,48624.73,Escalated,1,2026-08
FCA01791,CUST10765,2026-03-30,KYC/EDD,Adverse Media,61.0,9903.26,Escalated,1,2026-03
FCA01792,CUST10963,2026-06-26,Transaction Monitoring,High-Risk Wire,26.0,33636.89,Escalated,1,2026-06
FCA01793,CUST10003,2026-02-12,Transaction Monitoring,Unusual Volume,73.0,12103.16,Closed - Explained,0,2026-02
FCA01794,CUST10178,2026-08-28,Transaction Monitoring,Rapid Movement,55.0,4221.34,Escalated,1,2026-08
FCA01795,CUST10996,2026-09-16,KYC/EDD,Adverse Media,22.0,64195.81,Closed - Explained,0,2026-09
FCA01796,CUST10686,2026-07-11,Fraud,Suspicious Merchant,32.0,17199.54,Closed - Explained,0,2026-07
FCA01797,CUST10149,2026-08-24,Transaction Monitoring,High-Risk Wire,64.0,10710.62,Escalated,1,2026-08
FCA01798,CUST10554,2026-06-16,KYC/EDD,KYC Refresh,87.0,60642.14,Escalated,1,2026-06
FCA01799,CUST10238,2026-06-01,KYC/EDD,Adverse Media,86.0,10200.4,Escalated,1,2026-06
FCA01800,CUST10698,2026-04-26,Transaction Monitoring,Unusual Volume,64.0,70907.14,Closed - Explained,0,2026-04
